id,playerAge,buyTicketTimeOfComp,packNormalScore,packReverseScore,packTimeOfComp,lab1Time,lab2Time,lab3Time,lab1Latency,lab2Latency,lab3Latency,lab1Hits,lab2Hits,lab3Hits,lab1Crosses,lab2Crosses,lab3Crosses,lab1DeadEnds,lab2DeadEnds,lab3DeadEnds,labXHits,labXCrosses,labXDeadEnds,labTimeOfComp,waitRoomCorrect,waitRoomIncorrect,waitRoomMissed,flyPlaneCorrect,flyPlaneIncorrect,flyPlaneMissed,flyPlaneGreenCorrect,flyPlaneGreenIncorrect,flyPlaneGreenMissed,flyPlaneTimeOfComp,coinsMinCorrect,coinsMinIncorrect,coinsMinMissed,coinsExtraCorrect,coinsExtraIncorrect,coinsExtraMissed,coinsSelected,coinsClicksBeforeMin,coinsTimeOfComp,unPackFirstSelected,unPackFirstCorrect,unPackFirstPerc,unPackS1Correct,unPackS2Correct,unPackS3Correct,unPackS1Incorrect,unPackS2Incorrect,unPackS3Incorrect,unPackS1Repeated,unPackS2Repeated,unPackS3Repeated,unPackFourFirstSample,unPackFourLastSample,unPackGroupingSample,unPackSpacialPrecisionSample,unPackTimeOfComp
358,6,15,2,1,183,54.6874,50.9929,26.0098,2.61753,3.51212,5.30134,11,21,7,2,13,4,0,3,0,13,6.33,1,156,3,61,8,24,5,1,3,5,1,170,4,3,20,0,1,20,"[""3"",""25"",""155"",""145"",""197"",""50"",""69"",""Coin10""]",0,89,"[""Sombrero"",""Carrito"",""Alcancia""]",1,0,0,1,9,0,0,10,0,0,4,"[0,0,50,0]","[0,0,25,0]","[0,0,2,0]","[0,0,0,0]",237
359,6,149,3,1,637,186.333,28.6936,40.9051,8.91286,21.9012,19.9479,29,13,7,2,11,5,6,1,1,16.33,6,2.67,264,11,84,0,19,11,0,8,1,0,124,8,17,16,11,21,5,"[""197"",""215"",""218"",""219"",""222"",""204"",""194"",""210"",""164"",""182"",""183"",""186"",""207"",""208"",""138"",""137"",""118"",""119"",""103"",""151"",""40"",""56"",""59"",""69"",""51"",""Coin50"",""Coin49"",""Coin82"",""Coin116"",""Coin84"",""Coin133"",""Coin172"",""Coin154"",""Coin140"",""Coin126"",""Coin110"",""Coin127"",""Coin143"",""Coin108"",""Coin22"",""Coin23"",""Coin20"",""Coin4"",""Coin43"",""Coin25"",""Coin3"",""Coin45"",""Coin15"",""Coin16"",""Coin14"",""Coin12"",""Coin10"",""Coin8"",""Coin89"",""Coin73"",""Coin157"",""Coin155""]",0,142,"[""Alcancia"",""Alcancia"",""Lentes""]",0,0,6,9,9,9,1,3,3,0,0,"[50,50,75,0]","[50,25,0,0]","[3,3,0,0]","[4,5,8,0]",492
360,7,11,4,3,320,35.4032,12.1102,15.9371,11.3316,2.982,7.0077,8,9,9,3,6,8,1,3,2,8.67,5.67,2,71,7,49,4,18,7,5,3,1,5,66,10,14,14,12,24,2,"[""207"",""222"",""218"",""215"",""210"",""193"",""204"",""208"",""143"",""127"",""126"",""94"",""110"",""112"",""108"",""147"",""182"",""183"",""186"",""103"",""113"",""130"",""164"",""172"",""Coin43"",""Coin59"",""Coin25"",""Coin56"",""Coin22"",""Coin23"",""Coin20"",""Coin4"",""Coin3"",""Coin8"",""Coin10"",""Coin12"",""Coin14"",""Coin31"",""Coin32"",""Coin45"",""Coin73"",""Coin63"",""Coin118"",""Coin50"",""Coin51"",""Coin18"",""Coin82"",""Coin84"",""Coin140"",""Coin157"",""Coin156"",""Coin155"",""Coin154"",""Coin160"",""Coin219"",""Coin221"",""Coin224"",""Coin129"",""Coin161"",""Coin145""]",0,145,[],0,0,2,3,9,4,0,8,0,0,3,"[25,2,50,0]","[0,1,25,0]","[0,0,4,0]","[0,0,0,0]",208
362,8,28,2,5,423,60.3202,60.8172,16.4838,2.7832,2.89917,2.66723,3,9,20,0,4,18,0,0,3,10.67,7.33,1,146,3,40,8,21,6,3,7,2,1,78,11,0,13,4,0,9,"[""182"",""218"",""215"",""222"",""147"",""154"",""113"",""50"",""22"",""25"",""59"",""Coin82"",""Coin69"",""Coin56"",""Coin14""]",0,100,"[""Carrito"",""Robot"",""Tabla de surf""]",3,99.99,0,8,8,1,6,0,0,0,0,"[0,50,25,0]","[0,0,50,0]","[0,4,1,0]","[0,5,7,0]",282
363,8,61,4,2,284,47.332,83.0312,77.5648,1.54069,3.4624,4.58897,17,29,28,4,10,16,0,4,10,24.67,10,4.67,215,7,68,4,20,7,3,6,2,1,104,9,9,15,12,1,3,"[""193"",""113"",""130"",""82"",""50"",""3"",""51"",""147"",""210"",""148"",""164"",""116"",""100"",""84"",""20"",""69"",""182"",""22"",""Coin215"",""Coin168"",""Coin56"",""Coin73"",""Coin218"",""Coin59"",""Coin204"",""Coin222"",""Coin110"",""Coin14"",""Coin63"",""Coin127"",""Coin224""]",0,129,"[""Tabla de surf"",""Lentes"",""Sombrero""]",1,0,7,9,9,1,0,0,0,0,0,"[75,25,25,0]","[0,50,50,0]","[1,2,3,0]","[6,8,7,0]",267
364,7,38,3,3,286,38.352,3.74407,5.2185,5.38417,2.60097,1.85547,19,8,6,6,7,6,2,0,1,11,6.33,1,54,10,5,1,22,6,2,8,3,0,62,15,3,9,0,0,9,"[""110"",""154"",""140"",""127"",""63"",""59"",""39"",""69"",""73"",""56"",""84"",""50"",""82"",""197"",""182"",""218"",""215"",""222""]",0,67,"[""Robot"",""Tabla de surf"",""Alcancia""]",2,0,0,0,8,0,0,6,0,0,2,"[0,0,50,0]","[0,0,25,0]","[0,0,5,0]","[0,0,7,0]",196
365,7,33,2,5,342,6.32846,11.9611,57.7357,1.5407,2.5844,2.66723,10,12,14,6,10,8,4,3,6,12,8,4.33,85,8,64,3,26,4,0,6,3,0,45,11,0,13,9,0,4,"[""3"",""14"",""22"",""25"",""56"",""59"",""63"",""69"",""73"",""113"",""140"",""Coin127"",""Coin147"",""Coin154"",""Coin168"",""Coin182"",""Coin193"",""Coin204"",""Coin218"",""Coin50""]",0,114,"[""Robot"",""Carrito"",""Tabla de surf""]",3,99.99,8,9,9,0,10,0,0,4,0,"[50,25,50,0]","[25,25,25,0]","[2,4,3,0]","[3,2,0,0]",208
366,8,31,4,4,344,40.1082,5.48357,4.80435,13.6178,2.4353,3.49557,8,10,6,4,8,5,1,2,1,8,5.67,1.33,58,9,12,2,19,11,0,5,3,0,79,4,4,20,2,7,18,"[""222"",""193"",""186"",""168"",""133"",""143"",""113"",""84"",""Coin50"",""Coin49"",""Coin32"",""Coin14"",""Coin91"",""Coin125"",""Coin155"",""Coin10"",""Coin208""]",0,127,"[""Tabla de surf"",""Robot"",""Alcancia""]",2,0,6,7,8,2,0,1,2,0,0,"[50,100,50,0]","[0,0,25,0]","[1,2,2,0]","[4,3,5,0]",229
367,8,22,4,4,413,45.7742,3.976,4.2742,6.49412,2.50157,2.10397,13,6,8,3,5,7,2,1,3,9,5,2,62,9,4,2,27,3,0,8,1,0,53,13,0,11,7,0,4,"[""3"",""14"",""25"",""22"",""63"",""59"",""50"",""56"",""69"",""73"",""82"",""110"",""127"",""Coin113"",""Coin140"",""Coin154"",""Coin147"",""Coin168"",""Coin215"",""Coin218""]",0,106,"[""Robot"",""Alcancia"",""Tabla de surf""]",2,0,8,8,8,10,0,2,1,0,0,"[25,25,75,0]","[25,50,0,0]","[2,1,3,0]","[4,6,5,0]",329
368,8,140,2,3,332,36.2315,62.8882,74.8477,3.24707,6.97456,2.36903,11,40,47,0,27,27,0,6,4,32.67,18,3.33,182,10,16,1,19,9,2,5,3,0,133,14,1,10,0,0,10,"[""218"",""208"",""204"",""182"",""168"",""140"",""127"",""82"",""69"",""73"",""63"",""56"",""50"",""25"",""22""]",0,81,"[""Tabla de surf"",""Robot"",""Camara""]",2,0,9,9,9,10,0,1,4,0,0,"[25,25,50,0]","[25,50,25,0]","[5,3,3,0]","[6,4,1,0]",301
369,7,18,5,3,496,31.6425,125.783,27.9481,2.05427,2.1371,2.2862,10,60,12,3,36,6,5,10,3,27.33,15,6,193,10,1,1,30,0,0,9,0,0,49,11,0,13,10,0,3,"[""222"",""218"",""215"",""193"",""204"",""182"",""168"",""147"",""140"",""127"",""113"",""Coin110"",""Coin69"",""Coin73"",""Coin63"",""Coin59"",""Coin56"",""Coin50"",""Coin25"",""Coin22"",""Coin3""]",0,111,"[""Alcancia"",""Sombrero"",""Carrito""]",1,0,9,8,8,10,1,0,4,0,0,"[0,50,75,0]","[25,25,25,0]","[4,3,2,0]","[4,5,6,0]",268
370,8,44,3,3,320,54.5895,34.9972,20.4267,2.40217,18.3393,8.26676,8,11,9,3,8,6,2,2,1,9.33,5.67,1.67,118,11,86,0,26,2,2,7,1,1,58,13,0,11,8,2,3,"[""3"",""14"",""22"",""50"",""59"",""56"",""63"",""69"",""73"",""82"",""110"",""113"",""127"",""Coin140"",""Coin147"",""Coin154"",""Coin182"",""Coin193"",""Coin197"",""Coin204"",""Coin218"",""Coin222"",""Coin224""]",0,124,"[""Carrito"",""Alcancia"",""Robot""]",2,0,8,8,9,1,0,0,0,1,2,"[50,25,25,0]","[25,50,50,0]","[1,3,4,0]","[6,5,8,0]",357
371,8,117,3,5,501,50.0816,84.24,71.8331,3.06484,3.56183,5.05283,1,18,11,0,8,3,0,3,0,10,3.67,1,215,11,1,0,20,6,4,5,3,1,61,6,2,18,11,0,7,"[""20"",""25"",""10"",""147"",""204"",""215"",""218"",""222"",""Coin113"",""Coin193"",""Coin154"",""Coin127"",""Coin82"",""Coin50"",""Coin56"",""Coin59"",""Coin63"",""Coin22"",""Coin3""]",0,132,"[""Carrito"",""Alcancia"",""Robot""]",2,0,2,6,9,3,4,0,0,1,0,"[0,0,25,0]","[50,50,50,0]","[0,1,1,0]","[0,4,7,0]",279
372,7,97,4,2,348,50.2475,116.691,106.917,3.56183,35.2044,17.3121,4,20,13,0,8,3,0,3,3,12.33,3.67,2,288,11,6,0,24,2,4,7,1,1,66,9,0,15,6,0,9,"[""204"",""222"",""215"",""182"",""168"",""147"",""140"",""127"",""110"",""Coin82"",""Coin73"",""Coin69"",""Coin50"",""Coin63"",""Coin3""]",0,94,"[""Tabla de surf"",""Tabla de surf"",""Alcancia""]",2,0,8,9,9,1,0,0,2,2,0,"[75,50,50,0]","[25,50,25,0]","[2,2,3,0]","[8,8,8,0]",284
373,7,18,4,4,435,35.834,106.37,59.3097,1.988,5.18537,28.5279,9,20,9,5,8,4,5,1,3,12.67,5.67,3,219,1,34,10,28,1,1,8,1,0,72,14,0,10,10,0,0,"[""222"",""218"",""215"",""193"",""204"",""182"",""147"",""154"",""140"",""113"",""127"",""110"",""82"",""73"",""Coin69"",""Coin50"",""Coin56"",""Coin63"",""Coin25"",""Coin3"",""Coin168"",""Coin22"",""Coin14"",""Coin59""]",0,187,"[""Tabla de surf"",""Alcancia"",""Alcancia""]",1,0,9,8,7,10,3,0,4,0,0,"[0,25,25,0]","[25,50,75,0]","[5,3,2,0]","[6,7,5,0]",334
374,8,111,3,4,583,22.4976,3.95944,4.90373,2.7335,2.91573,3.86004,14,7,8,8,6,6,5,0,3,9.67,6.67,2.67,39,9,85,2,26,1,3,8,0,1,134,6,2,18,2,3,16,"[""215"",""168"",""140"",""108"",""112"",""113"",""218"",""3"",""Coin182"",""Coin127"",""Coin134"",""Coin137"",""Coin138""]",0,134,"[""Tabla de surf"",""Tabla de surf"",""Robot""]",3,99.99,9,9,8,4,0,3,0,0,2,"[25,25,50,0]","[50,50,25,0]","[3,2,1,0]","[8,7,6,0]",411
375,7,13,5,3,457,23.1496,24.3531,14.5787,1.61743,5.5664,3.81034,4,14,8,2,11,8,1,2,3,8.67,7,2,70,7,47,4,14,14,2,4,5,1,64,4,35,20,0,0,20,"[""207"",""190"",""186"",""183"",""154"",""120"",""121"",""122"",""160"",""159"",""156"",""157"",""158"",""125"",""93"",""72"",""57"",""42"",""44"",""45"",""46"",""47"",""48"",""79"",""61"",""58"",""59"",""60"",""91"",""107"",""123"",""155"",""187"",""188"",""182"",""149"",""113"",""81"",""65""]",0,67,"[""Tabla de surf"",""Tabla de surf"",""Alcancia""]",2,0,9,8,8,10,1,2,4,0,0,"[0,25,75,0]","[25,50,0,0]","[2,3,1,0]","[5,5,7,0]",351
376,7,135,2,1,361,92.3902,110.645,62.6729,25.1814,75.5273,28.4451,14,6,15,0,2,5,3,0,3,11.67,2.33,2,274,11,6,0,21,9,0,1,8,0,97,5,0,19,12,0,7,"[""147"",""22"",""69"",""182"",""215"",""Coin168"",""Coin25"",""Coin154"",""Coin218"",""Coin59"",""Coin50"",""Coin204"",""Coin14"",""Coin110"",""Coin222"",""Coin127"",""Coin63""]",0,131,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,8,9,7,5,1,0,0,0,0,"[0,50,25,0]","[50,25,50,0]","[1,1,3,0]","[7,6,3,0]",272
377,7,74,4,3,409,48.5311,33.782,31.9322,2.73299,2.86656,3.28321,19,36,25,2,19,13,2,5,1,26.67,11.33,2.67,129,11,5,0,26,3,1,9,0,0,77,6,3,18,2,2,16,"[""14"",""3"",""20"",""56"",""39"",""40"",""218"",""222"",""50"",""Coin145"",""Coin54"",""Coin182"",""Coin204""]",0,108,"[""Tabla de surf"",""Robot"",""Camara""]",2,0,9,8,8,10,1,3,4,0,2,"[0,25,25,0]","[25,25,50,0]","[6,2,3,0]","[1,2,0,0]",314
378,8,46,6,3,769,92.1739,115.348,20.5924,2.20337,61.2313,5.59953,15,8,12,2,5,6,2,1,4,11.67,4.33,2.33,250,9,6,2,25,3,2,7,2,0,74,6,6,18,6,6,12,"[""32"",""49"",""14"",""12"",""3"",""25"",""20"",""39"",""50"",""69"",""84"",""127"",""Coin119"",""Coin116"",""Coin113"",""Coin143"",""Coin140"",""Coin154"",""Coin164"",""Coin172"",""Coin182"",""Coin208"",""Coin204"",""Coin193""]",0,119,"[""Tabla de surf"",""Lentes"",""Sombrero""]",1,0,7,7,6,4,2,0,0,0,0,"[50,75,50,0]","[25,25,50,0]","[1,1,1,0]","[4,2,5,0]",309
379,8,9,4,6,752,54.2568,83.7432,35.1216,2.7335,5.79834,2.55127,2,30,12,0,15,6,0,4,2,14.67,7,2,215,11,0,0,19,4,7,5,0,4,127,11,0,13,11,1,2,"[""3"",""14"",""22"",""25"",""50"",""59"",""63"",""69"",""73"",""82"",""110"",""Coin113"",""Coin119"",""Coin127"",""Coin140"",""Coin147"",""Coin154"",""Coin168"",""Coin182"",""Coin193"",""Coin222"",""Coin215"",""Coin204""]",0,135,"[""Alcancia"",""Carrito"",""Alcancia""]",1,0,9,9,9,10,0,0,4,2,0,"[50,0,25,0]","[0,75,50,0]","[4,1,2,0]","[0,0,0,0]",316
380,8,44,5,4,711,83.1795,83.3287,42.0963,13.4853,2.35247,2.7335,44,61,13,21,37,5,16,3,1,39.33,21,6.67,217,9,54,2,26,2,2,7,1,1,111,7,4,17,12,0,5,"[""222"",""127"",""50"",""3"",""113"",""193"",""84"",""20"",""69"",""133"",""197"",""Coin147"",""Coin22"",""Coin25"",""Coin56"",""Coin59"",""Coin63"",""Coin110"",""Coin140"",""Coin154"",""Coin215"",""Coin218"",""Coin204""]",0,123,"[""Robot"",""Alcancia"",""Tabla de surf""]",2,0,9,8,9,10,5,9,4,0,3,"[50,25,75,0]","[25,25,0,0]","[2,2,5,0]","[0,6,9,0]",315
381,8,42,6,5,601,196.475,106.57,84.8864,13.1042,30.8639,45.1116,2,10,4,0,4,0,0,0,0,5.33,1.33,0,398,11,0,0,28,2,0,8,1,0,65,13,0,11,6,0,5,"[""3"",""14"",""22"",""25"",""59"",""50"",""82"",""204"",""222"",""218"",""215"",""168"",""154"",""Coin140"",""Coin193"",""Coin182"",""Coin127"",""Coin113"",""Coin147""]",0,123,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,9,9,9,2,0,1,1,0,0,"[25,50,50,0]","[50,25,25,0]","[3,2,2,0]","[4,7,8,0]",387
382,8,65,4,4,710,110.148,113.957,91.5287,2.00457,7.32246,6.84203,11,31,23,3,10,9,3,2,7,21.67,7.33,4,324,9,67,2,12,9,9,3,3,3,197,8,44,16,0,0,16,"[""142"",""125"",""107"",""72"",""71"",""54"",""37"",""21"",""5"",""39"",""40"",""42"",""43"",""114"",""182"",""147"",""154"",""204"",""205"",""155"",""187"",""186"",""171"",""170"",""156"",""140"",""124"",""108"",""60"",""44"",""28"",""12"",""11"",""27"",""10"",""26"",""9"",""25"",""8"",""24"",""7"",""23"",""6"",""22"",""38"",""41"",""55"",""56"",""57"",""137"",""136"",""101""]",1,69,"[""Carrito"",""Alcancia"",""Alcancia""]",1,0,3,3,7,2,4,3,1,0,0,"[0,25,25,0]","[25,0,25,0]","[1,1,1,0]","[2,1,4,0]",273
